【xkcoding】2018-11-06 09:39:26.726 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/update],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.update(com.winterchen.model.RoleDomain)
【xkcoding】2018-11-06 09:39:26.727 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/list],methods=[GET]}" onto public java.util.List<com.winterchen.model.RoleDomain> com.winterchen.controller.RoleController.list(java.lang.String)
【xkcoding】2018-11-06 09:39:26.727 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/setRole],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.setRole(java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.727 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/baseInfo],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.baseInfo(com.winterchen.model.RoleDomain)
【xkcoding】2018-11-06 09:39:26.727 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/allRole],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.RoleController.allRole(int,int,java.lang.String,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.728 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wx/user/getInfo],methods=[GET]}" onto public com.winterchen.model.RoleDomain com.winterchen.controller.RoleController.getInfo(java.lang.String)
【xkcoding】2018-11-06 09:39:26.728 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index],methods=[GET]}" onto public java.lang.String com.winterchen.controller.TESTs.index()
【xkcoding】2018-11-06 09:39:26.729 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/add],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.add(com.winterchen.model.TeamDomain)
【xkcoding】2018-11-06 09:39:26.730 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/show],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.show()
【xkcoding】2018-11-06 09:39:26.730 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/more],methods=[GET]}" onto public java.util.List<com.winterchen.model.dto.UserDto> com.winterchen.controller.TeamController.more()
【xkcoding】2018-11-06 09:39:26.730 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/team/dict],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamController.dict(java.lang.String)
【xkcoding】2018-11-06 09:39:26.731 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/teamDes/findOne],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.TeamDesController.findOne(java.lang.String)
【xkcoding】2018-11-06 09:39:26.732 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/transfer/pay],methods=[GET]}" onto public void com.winterchen.controller.TransferController.transferPay(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.String)
